,AGENCE,CODE RESPONSABLE,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,
960736,102,21,1140604,0,
960881,102,21,1140604,0,
960894,102,21,1140604,0,
960958,102,21,1140604,0,
960999,102,21,1140604,0,
961018,102,21,1140604,0,
961069,102,21,1140604,0,
961081,102,21,1140604,0,
961086,102,21,1140604,0,
961191,102,21,1140604,0,
961259,102,21,1140604,0,
961261,102,21,1140604,0,
961318,102,21,1140604,0,
961570,102,21,1140604,0,
961571,102,21,1140604,0,
961594,102,21,1140604,0,
961744,102,21,1140604,0,
961749,102,21,1140604,0,
961771,102,21,1140604,0,
961800,102,21,1140604,0,
961842,102,21,1140604,0,
962065,102,21,1140604,0,
962066,102,21,1140604,0,
962076,102,21,1140604,0,
962118,102,21,1140604,0,
962150,102,21,1140604,0,
962158,102,21,1140604,0,
962159,102,21,1140604,0,
962160,102,21,1140604,0,
962167,102,21,1140604,0,
962169,102,21,1140604,0,
962174,102,21,1140604,0,
962222,102,21,1140604,0,
962305,102,21,1140604,0,
962306,102,21,1140604,0,
962337,102,21,1140604,0,
962359,102,21,1140604,0,
962368,102,21,1140604,0,
962560,102,21,1140604,0,
962614,102,21,1140604,0,
962662,102,21,1140604,0,
962667,102,21,1140604,0,
962807,102,21,1140604,0,
962808,102,21,1140604,0,
962965,102,21,1140604,0,
962966,102,21,1140604,0,
962967,102,21,1140604,0,
962968,102,21,1140604,0,
962969,102,21,1140604,0,
962970,102,21,1140604,0,
962971,102,21,1140604,0,
962972,102,21,1140604,0,
963152,102,21,1140604,0,
963292,102,21,1140604,0,
963305,102,21,1140604,0,
963326,102,21,1140604,0,
963328,102,21,1140604,0,
963395,102,21,1140604,0,
963487,102,21,1140604,0,
963488,102,21,1140604,0,
963569,102,21,1140604,0,
963763,102,21,1140604,0,
963782,102,21,1140604,0,
963810,102,21,1140604,0,
963862,102,21,1140604,0,
963863,102,21,1140604,0,
963868,102,21,1140604,0,
963925,102,21,1140604,0,
963941,102,21,1140604,0,
963981,102,21,1140604,0,
964003,102,21,1140604,0,
964054,102,21,1140604,0,
964106,102,21,1140604,0,
964232,102,21,1140604,0,
964265,102,21,1140604,0,
964266,102,21,1140604,0,
964274,102,21,1140604,0,
964277,102,21,1140604,0,
964278,102,21,1140604,0,
964356,102,21,1140604,0,
964380,102,21,1140604,0,
964382,102,21,1140604,0,
964386,102,21,1140604,0,
964387,102,21,1140604,0,
964389,102,21,1140604,0,
964495,102,21,1140604,0,
964538,102,21,1140604,0,
964606,102,21,1140604,0,
964608,102,21,1140604,0,
964701,102,21,1140604,0,
964703,102,21,1140604,0,
964790,102,21,1140604,0,
964821,102,21,1140604,0,
964879,102,21,1140604,0,
964880,102,21,1140604,0,
965101,102,21,1140604,0,
965230,102,21,1140604,0,
965231,102,21,1140604,0,
965248,102,21,1140604,0,
965293,102,21,1140604,0,
965296,102,21,1140604,0,
965336,102,21,1140604,0,
965338,102,21,1140604,0,
965339,102,21,1140604,0,
965342,102,21,1140604,0,
965343,102,21,1140604,0,
965355,102,21,1140604,0,
965357,102,21,1140604,0,
965374,102,21,1140604,0,
965375,102,21,1140604,0,
965376,102,21,1140604,0,
965377,102,21,1140604,0,
965382,102,21,1140604,0,
965407,102,21,1140604,0,
965408,102,21,1140604,0,
965409,102,21,1140604,0,
965412,102,21,1140604,0,
965414,102,21,1140604,0,
965415,102,21,1140604,0,
965615,102,21,1140604,0,
965618,102,21,1140604,0,
965642,102,21,1140604,0,
965643,102,21,1140604,0,
965777,102,21,1140604,0,
965857,102,21,1140604,0,
965938,102,21,1140604,0,
966064,102,21,1140604,0,
966094,102,21,1140604,0,
966108,102,21,1140604,0,
966256,102,21,1140604,0,
966264,102,21,1140604,0,
966292,102,21,1140604,0,
966491,102,21,1140604,0,
966495,102,21,1140604,0,
966575,102,21,1140604,0,
966577,102,21,1140604,0,
966653,102,21,1140604,0,
966658,102,21,1140604,0,
966660,102,21,1140604,0,
966765,102,21,1140604,0,
966819,102,21,1140604,0,
966885,102,21,1140604,0,
966936,102,21,1140604,0,
966974,102,21,1140604,0,
966978,102,21,1140604,0,
966994,102,21,1140604,0,
967011,102,21,1140604,0,
967082,102,21,1140604,0,
967263,102,21,1140604,0,
967277,102,21,1140604,0,
967278,102,21,1140604,0,
967379,102,21,1140604,0,
967380,102,21,1140604,0,
967527,102,21,1140604,0,
967539,102,21,1140604,0,
967611,102,21,1140604,0,
967635,102,21,1140604,0,
967636,102,21,1140604,0,
967726,102,21,1140604,0,
967732,102,21,1140604,0,
967765,102,21,1140604,0,
967826,102,21,1140604,0,
967912,102,21,1140604,0,
967913,102,21,1140604,0,
967978,102,21,1140604,0,
968091,102,21,1140604,0,
968165,102,21,1140604,0,
968167,102,21,1140604,0,
968168,102,21,1140604,0,
968171,102,21,1140604,0,
968177,102,21,1140604,0,
968179,102,21,1140604,0,
968296,102,21,1140604,0,
968453,102,21,1140604,0,
968481,102,21,1140604,0,
968484,102,21,1140604,0,
968487,102,21,1140604,0,
968489,102,21,1140604,0,
968529,102,21,1140604,0,
968591,102,21,1140604,0,
968614,102,21,1140604,0,
968689,102,21,1140604,0,
968690,102,21,1140604,0,
968692,102,21,1140604,0,
968693,102,21,1140604,0,
968721,102,21,1140604,0,
968793,102,21,1140604,0,
968795,102,21,1140604,0,
968849,102,21,1140604,0,
968853,102,21,1140604,0,
968856,102,21,1140604,0,
968859,102,21,1140604,0,
968898,102,21,1140604,0,
969038,102,21,1140604,0,
969094,102,21,1140604,0,
969101,102,21,1140604,0,
969102,102,21,1140604,0,
969103,102,21,1140604,0,
969104,102,21,1140604,0,
969158,102,21,1140604,0,
969164,102,21,1140604,0,
969165,102,21,1140604,0,
969247,102,21,1140604,0,
969248,102,21,1140604,0,
969314,102,21,1140604,0,
969351,102,21,1140604,0,
969359,102,21,1140604,0,
969360,102,21,1140604,0,
969402,102,21,1140604,0,
969426,102,21,1140604,0,
969441,102,21,1140604,0,
969467,102,21,1140604,0,
969470,102,21,1140604,0,
969471,102,21,1140604,0,
969472,102,21,1140604,0,
969523,102,21,1140604,0,
969549,102,21,1140604,0,
969611,102,21,1140604,0,
969652,102,21,1140604,0,
969719,102,21,1140604,0,
969793,102,21,1140604,0,
969858,102,21,1140604,0,
969861,102,21,1140604,0,
969887,102,21,1140604,0,
969900,102,21,1140604,0,
969901,102,21,1140604,0,
969953,102,21,1140604,0,
969974,102,21,1140604,0,
970045,102,21,1140604,0,
970050,102,21,1140604,0,
970053,102,21,1140604,0,
970156,102,21,1140604,0,
970360,102,21,1140604,0,
970361,102,21,1140604,0,
970419,102,21,1140604,0,
970556,102,21,1140604,0,
970558,102,21,1140604,0,
970579,102,21,1140604,0,
970620,102,21,1140604,0,
970634,102,21,1140604,0,
970687,102,21,1140604,0,
970876,102,21,1140604,0,
970955,102,21,1140604,0,
971004,102,21,1140604,0,
971005,102,21,1140604,0,
971151,102,21,1140604,0,
971264,102,21,1140604,0,
971320,102,21,1140604,0,
971321,102,21,1140604,0,
971404,102,21,1140604,0,
971533,102,21,1140604,0,
971566,102,21,1140604,0,
971637,102,21,1140604,0,
971638,102,21,1140604,0,
971639,102,21,1140604,0,
971753,102,21,1140604,0,
971756,102,21,1140604,0,
971758,102,21,1140604,0,
971759,102,21,1140604,0,
971761,102,21,1140604,0,
971789,102,21,1140604,0,
971832,102,21,1140604,0,
971833,102,21,1140604,0,
971834,102,21,1140604,0,
971835,102,21,1140604,0,
971889,102,21,1140604,0,
971890,102,21,1140604,0,
971891,102,21,1140604,0,
971892,102,21,1140604,0,
971946,102,21,1140604,0,
971949,102,21,1140604,0,
971973,102,21,1140604,0,
972177,102,21,1140604,0,
972220,102,21,1140604,0,
972339,102,21,1140604,0,
972357,102,21,1140604,0,
972358,102,21,1140604,0,
972359,102,21,1140604,0,
972360,102,21,1140604,0,
972492,102,21,1140604,0,
972493,102,21,1140604,0,
972494,102,21,1140604,0,
972698,102,21,1140604,0,
972706,102,21,1140604,0,
972786,102,21,1140604,0,
972788,102,21,1140604,0,
972789,102,21,1140604,0,
972791,102,21,1140604,0,
972920,102,21,1140604,0,
972921,102,21,1140604,0,
972956,102,21,1140604,0,
972986,102,21,1140604,0,
972987,102,21,1140604,0,
972988,102,21,1140604,0,
972989,102,21,1140604,0,
972990,102,21,1140604,0,
973062,102,21,1140604,0,
973063,102,21,1140604,0,
973241,102,21,1140604,0,
973319,102,21,1140604,0,
973359,102,21,1140604,0,
973369,102,21,1140604,0,
973370,102,21,1140604,0,
973381,102,21,1140604,0,
973420,102,21,1140604,0,
973422,102,21,1140604,0,
973423,102,21,1140604,0,
973598,102,21,1140604,0,
973601,102,21,1140604,0,
973726,102,21,1140604,0,
973758,102,21,1140604,0,
973876,102,21,1140604,0,
973877,102,21,1140604,0,
973945,102,21,1140604,0,
973947,102,21,1140604,0,
973993,102,21,1140604,0,
973994,102,21,1140604,0,
974029,102,21,1140604,0,
974062,102,21,1140604,0,
974063,102,21,1140604,0,
974069,102,21,1140604,0,
974200,102,21,1140604,0,
974229,102,21,1140604,0,
974360,102,21,1140604,0,
974402,102,21,1140604,0,
974476,102,21,1140604,0,
974532,102,21,1140604,0,
974588,102,21,1140604,0,
974701,102,21,1140604,0,
974703,102,21,1140604,0,
974800,102,21,1140604,0,
974801,102,21,1140604,0,
974918,102,21,1140604,0,
974960,102,21,1140604,0,
974961,102,21,1140604,0,
974962,102,21,1140604,0,
974997,102,21,1140604,0,
974998,102,21,1140604,0,
975022,102,21,1140604,0,
975032,102,21,1140604,0,
975046,102,21,1140604,0,
975198,102,21,1140604,0,
975199,102,21,1140604,0,
975508,102,21,1140604,0,
975559,102,21,1140604,0,
975563,102,21,1140604,0,
975592,102,21,1140604,0,
975647,102,21,1140604,0,
975667,102,21,1140604,0,
975693,102,21,1140604,0,
975726,102,21,1140604,0,
975757,102,21,1140604,0,
975876,102,21,1140604,0,
975954,102,21,1140604,0,
975991,102,21,1140604,0,
976039,102,21,1140604,0,
976087,102,21,1140604,0,
976101,102,21,1140604,0,
976174,102,21,1140604,0,
976227,102,21,1140604,0,
976311,102,21,1140604,0,
976351,102,21,1140604,0,
976481,102,21,1140604,0,
976538,102,21,1140604,0,
976602,102,21,1140604,0,
976603,102,21,1140604,0,
976646,102,21,1140604,0,
976654,102,21,1140604,0,
976670,102,21,1140604,0,
976722,102,21,1140604,0,
976726,102,21,1140604,0,
976727,102,21,1140604,0,
976739,102,21,1140604,0,
976740,102,21,1140604,0,
976745,102,21,1140604,0,
976768,102,21,1140604,0,
976784,102,21,1140604,0,
976785,102,21,1140604,0,
976792,102,21,1140604,0,
976812,102,21,1140604,0,
976822,102,21,1140604,0,
976833,102,21,1140604,0,
976846,102,21,1140604,0,
976979,102,21,1140604,0,
977001,102,21,1140604,0,
977312,102,21,1140604,0,
977363,102,21,1140604,0,
977364,102,21,1140604,0,
977430,102,21,1140604,0,
977634,102,21,1140604,0,
977766,102,21,1140604,0,
977767,102,21,1140604,0,
977768,102,21,1140604,0,
977884,102,21,1140604,0,
977887,102,21,1140604,0,
978006,102,21,1140604,0,
978041,102,21,1140604,0,
978090,102,21,1140604,0,
978091,102,21,1140604,0,
978092,102,21,1140604,0,
978097,102,21,1140604,0,
978098,102,21,1140604,0,
978164,102,21,1140604,0,
978181,102,21,1140604,0,
978227,102,21,1140604,0,
978234,102,21,1140604,0,
978275,102,21,1140604,0,
978417,102,21,1140604,0,
978418,102,21,1140604,0,
978419,102,21,1140604,0,
978453,102,21,1140604,0,
978474,102,21,1140604,0,
978506,102,21,1140604,0,
978621,102,21,1140604,0,
978704,102,21,1140604,0,
978759,102,21,1140604,0,
978760,102,21,1140604,0,
978761,102,21,1140604,0,
978865,102,21,1140604,0,
978877,102,21,1140604,0,
979028,102,21,1140604,0,
979055,102,21,1140604,0,
979056,102,21,1140604,0,
979186,102,21,1140604,0,
979234,102,21,1140604,0,
979332,102,21,1140604,0,
979395,102,21,1140604,0,
979500,102,21,1140604,0,
979554,102,21,1140604,0,
979583,102,21,1140604,0,
979597,102,21,1140604,0,
979598,102,21,1140604,0,
979627,102,21,1140604,0,
979628,102,21,1140604,0,
979630,102,21,1140604,0,
979631,102,21,1140604,0,
979826,102,21,1140604,0,
979827,102,21,1140604,0,
979828,102,21,1140604,0,
979856,102,21,1140604,0,
979947,102,21,1140604,0,
979949,102,21,1140604,0,
980030,102,21,1140604,0,
980097,102,21,1140604,0,
980141,102,21,1140604,0,
980145,102,21,1140604,0,
980182,102,21,1140604,0,
980185,102,21,1140604,0,
980187,102,21,1140604,0,
980240,102,21,1140604,0,
980251,102,21,1140604,0,
980287,102,21,1140604,0,
980289,102,21,1140604,0,
980290,102,21,1140604,0,
980298,102,21,1140604,0,
980382,102,21,1140604,0,
980472,102,21,1140604,0,
980495,102,21,1140604,0,
980574,102,21,1140604,0,
980590,102,21,1140604,0,
980726,102,21,1140604,0,
980807,102,21,1140604,0,
980809,102,21,1140604,0,
980884,102,21,1140604,0,
980931,102,21,1140604,0,
980983,102,21,1140604,0,
980984,102,21,1140604,0,
980988,102,21,1140604,0,
981125,102,21,1140604,0,
981162,102,21,1140604,0,
981251,102,21,1140604,0,
981252,102,21,1140604,0,
981253,102,21,1140604,0,
981494,102,21,1140604,0,
981495,102,21,1140604,0,
981653,102,21,1140604,0,
981807,102,21,1140604,0,
981808,102,21,1140604,0,
981809,102,21,1140604,0,
981853,102,21,1140604,0,
981854,102,21,1140604,0,
981855,102,21,1140604,0,
981860,102,21,1140604,0,
981870,102,21,1140604,0,
981888,102,21,1140604,0,
981893,102,21,1140604,0,
981905,102,21,1140604,0,
981991,102,21,1140604,0,
982052,102,21,1140604,0,
982078,102,21,1140604,0,
982079,102,21,1140604,0,
982080,102,21,1140604,0,
982086,102,21,1140604,0,
982142,102,21,1140604,0,
982143,102,21,1140604,0,
982144,102,21,1140604,0,
982145,102,21,1140604,0,
982204,102,21,1140604,0,
982216,102,21,1140604,0,
982235,102,21,1140604,0,
982301,102,21,1140604,0,
982369,102,21,1140604,0,
982387,102,21,1140604,0,
982389,102,21,1140604,0,
982433,102,21,1140604,0,
982434,102,21,1140604,0,
982437,102,21,1140604,0,
982540,102,21,1140604,0,
982541,102,21,1140604,0,
982576,102,21,1140604,0,
982577,102,21,1140604,0,
982582,102,21,1140604,0,
982712,102,21,1140604,0,
982726,102,21,1140604,0,
982727,102,21,1140604,0,
982761,102,21,1140604,0,
982779,102,21,1140604,0,
982802,102,21,1140604,0,
982803,102,21,1140604,0,
982804,102,21,1140604,0,
982805,102,21,1140604,0,
982812,102,21,1140604,0,
982813,102,21,1140604,0,
982814,102,21,1140604,0,
982815,102,21,1140604,0,
982816,102,21,1140604,0,
982818,102,21,1140604,0,
982819,102,21,1140604,0,
982820,102,21,1140604,0,
982834,102,21,1140604,0,
982835,102,21,1140604,0,
982841,102,21,1140604,0,
982854,102,21,1140604,0,
982859,102,21,1140604,0,
982861,102,21,1140604,0,
982893,102,21,1140604,0,
982906,102,21,1140604,0,
982970,102,21,1140604,0,
982979,102,21,1140604,0,
983007,102,21,1140604,0,
983083,102,21,1140604,0,
983140,102,21,1140604,0,
983155,102,21,1140604,0,
983178,102,21,1140604,0,
983215,102,21,1140604,0,
983304,102,21,1140604,0,
983375,102,21,1140604,0,
983398,102,21,1140604,0,
983436,102,21,1140604,0,
983458,102,21,1140604,0,
983518,102,21,1140604,0,
983675,102,21,1140604,0,
983817,102,21,1140604,0,
983893,102,21,1140604,0,
983894,102,21,1140604,0,
983955,102,21,1140604,0,
983957,102,21,1140604,0,
983959,102,21,1140604,0,
984026,102,21,1140604,0,
984169,102,   ,    ,1140604,0
984186,102,21,1140604,0,
984244,102,21,1140604,0,
984271,102,21,1140604,0,
984272,102,21,1140604,0,
984276,102,21,1140604,0,
984413,102,21,1140604,0,
984414,102,21,1140604,0,
984415,102,21,1140604,0,
984417,102,21,1140604,0,
984418,102,21,1140604,0,
984527,102,21,1140604,0,
984584,102,21,1140604,0,
984585,102,21,1140604,0,
984586,102,21,1140604,0,
984696,102,21,1140604,0,
984697,102,21,1140604,0,
984724,102,21,1140604,0,
984846,102,21,1140604,0,
984856,102,21,1140604,0,
984881,102,21,1140604,0,
984882,102,21,1140604,0,
984922,102,21,1140604,0,
984923,102,21,1140604,0,
984947,102,21,1140604,0,
984962,102,21,1140604,0,
984991,102,21,1140604,0,
984995,102,21,1140604,0,
984996,102,21,1140604,0,
985000,102,21,1140604,0,
985033,102,21,1140604,0,
985149,102,21,1140604,0,
985221,102,21,1140604,0,
985268,102,21,1140604,0,
985374,102,21,1140604,0,
985381,102,21,1140604,0,
985499,102,21,1140604,0,
985771,102,21,1140604,0,
985783,102,21,1140604,0,
985809,102,21,1140604,0,
985810,102,21,1140604,0,
985833,102,21,1140604,0,
985959,102,21,1140604,0,
985960,102,21,1140604,0,
985978,102,21,1140604,0,
985979,102,21,1140604,0,
985990,102,21,1140604,0,
986120,102,21,1140604,0,
986166,102,21,1140604,0,
986182,102,21,1140604,0,
986384,102,21,1140604,0,
986439,102,21,1140604,0,
986673,102,21,1140604,0,
986694,102,21,1140604,0,
986705,102,21,1140604,0,
986851,102,21,1140604,0,
986904,102,21,1140604,0,
986948,102,21,1140604,0,
986949,102,21,1140604,0,
986950,102,21,1140604,0,
987014,102,21,1140604,0,
987088,102,21,1140604,0,
987089,102,21,1140604,0,
987094,102,21,1140604,0,
987234,102,21,1140604,0,
987361,102,21,1140604,0,
987401,102,21,1140604,0,
987438,102,21,1140604,0,
987498,102,21,1140604,0,
987499,102,21,1140604,0,
987501,102,21,1140604,0,
987503,102,21,1140604,0,
987560,102,21,1140604,0,
987575,102,21,1140604,0,
987576,102,21,1140604,0,
987646,102,21,1140604,0,
987655,102,21,1140604,0,
988038,102,21,1140604,0,
988039,102,21,1140604,0,
988064,102,21,1140604,0,
988078,102,21,1140604,0,
988101,102,21,1140604,0,
988129,102,21,1140604,0,
988133,102,21,1140604,0,
988156,102,21,1140604,0,
988369,102,21,1140604,0,
988401,102,21,1140604,0,
988440,102,21,1140604,0,
988450,102,21,1140604,0,
988451,102,21,1140604,0,
988452,102,21,1140604,0,
988478,102,21,1140604,0,
988479,102,21,1140604,0,
988524,102,21,1140604,0,
988533,102,21,1140604,0,
988598,102,21,1140604,0,
988612,102,21,1140604,0,
988614,102,21,1140604,0,
989116,102,21,1140604,0,
989117,102,21,1140604,0,
989249,102,21,1140604,0,
989384,102,21,1140604,0,
989521,102,21,1140604,0,
989586,102,21,1140604,0,
989587,102,21,1140604,0,
989673,102,21,1140604,0,
989742,102,21,1140604,0,
989744,102,21,1140604,0,
989747,102,21,1140604,0,
989749,102,21,1140604,0,
989966,102,21,1140604,0,
989981,102,21,1140604,0,
989982,102,21,1140604,0,
990005,102,21,1140604,0,
990006,102,21,1140604,0,
990007,102,21,1140604,0,
990010,102,21,1140604,0,
990054,102,21,1140604,0,
990159,102,21,1140604,0,
990212,102,21,1140604,0,
990215,102,21,1140604,0,
990260,102,21,1140604,0,
990272,102,21,1140604,0,
990296,102,21,1140604,0,
990311,102,21,1140604,0,
990465,102,21,1140604,0,
990487,102,21,1140604,0,
990577,102,21,1140604,0,
990875,102,21,1140604,0,
990923,102,21,1140604,0,
990924,102,21,1140604,0,
991042,102,21,1140604,0,
991043,102,21,1140604,0,
991121,102,21,1140604,0,
991160,102,21,1140604,0,
991183,102,21,1140604,0,
991210,102,21,1140604,0,
991254,102,21,1140604,0,
991376,102,21,1140604,0,
991378,102,21,1140604,0,
991410,102,21,1140604,0,
991414,102,21,1140604,0,
991422,102,21,1140604,0,
991424,102,21,1140604,0,
991429,102,21,1140604,0,
991493,102,21,1140604,0,
991494,102,21,1140604,0,
991495,102,21,1140604,0,
991512,102,21,1140604,0,
991623,102,21,1140604,0,
991625,102,21,1140604,0,
991758,102,21,1140604,0,
991895,102,21,1140604,0,
991996,102,21,1140604,0,
991997,102,21,1140604,0,
992016,102,21,1140604,0,
992206,102,21,1140604,0,
992269,102,21,1140604,0,
992270,102,21,1140604,0,
992320,102,21,1140604,0,
992456,102,21,1140604,0,
992545,102,21,1140604,0,
992546,102,21,1140604,0,
992652,102,21,1140604,0,
992691,102,21,1140604,0,
992700,102,21,1140604,0,
992701,102,21,1140604,0,
992710,102,21,1140604,0,
992827,102,21,1140604,0,
992829,102,21,1140604,0,
992844,102,21,1140604,0,
992897,102,21,1140604,0,
992968,102,21,1140604,0,
992969,102,21,1140604,0,
992974,102,21,1140604,0,
993009,102,21,1140604,0,
993010,102,21,1140604,0,
993018,102,21,1140604,0,
993076,102,21,1140604,0,
993094,102,21,1140604,0,
993108,102,21,1140604,0,
993111,102,21,1140604,0,
993188,102,21,1140604,0,
993190,102,21,1140604,0,
993325,102,21,1140604,0,
993472,102,21,1140604,0,
993498,102,21,1140604,0,
993521,102,21,1140604,0,
993593,102,21,1140604,0,
993594,102,21,1140604,0,
993597,102,21,1140604,0,
993682,102,21,1140604,0,
993775,102,21,1140604,0,
993789,102,21,1140604,0,
994028,102,21,1140604,0,
994029,102,21,1140604,0,
994030,102,21,1140604,0,
994031,102,21,1140604,0,
994051,102,21,1140604,0,
994065,102,21,1140604,0,
994066,102,21,1140604,0,
994067,102,21,1140604,0,
994135,102,21,1140604,0,
994209,102,21,1140604,0,
994227,102,21,1140604,0,
994244,102,21,1140604,0,
994245,102,21,1140604,0,
994246,102,21,1140604,0,
994247,102,21,1140604,0,
994261,102,21,1140604,0,
994269,102,21,1140604,0,
994272,102,21,1140604,0,
994277,102,21,1140604,0,
994339,102,21,1140604,0,
994341,102,21,1140604,0,
994364,102,21,1140604,0,
994461,102,21,1140604,0,
994612,102,21,1140604,0,
994635,102,21,1140604,0,
994658,102,21,1140604,0,
994697,102,21,1140604,0,
994698,102,21,1140604,0,
994757,102,21,1140604,0,
994784,102,21,1140604,0,
994821,102,21,1140604,0,
994972,102,21,1140604,0,
995073,102,21,1140604,0,
995178,102,21,1140604,0,
995183,102,21,1140604,0,
995184,102,21,1140604,0,
995281,102,21,1140604,0,
995486,102,21,1140604,0,
995688,102,21,1140604,0,
995689,102,21,1140604,0,
995690,102,21,1140604,0,
995770,102,21,1140604,0,
996004,102,21,1140604,0,
996006,102,21,1140604,0,
996007,102,21,1140604,0,
996010,102,21,1140604,0,
996020,102,21,1140604,0,
996079,102,21,1140604,0,
996144,102,21,1140604,0,
996145,102,21,1140604,0,
996152,102,21,1140604,0,
996154,102,21,1140604,0,
996157,102,21,1140604,0,
996185,102,21,1140604,0,
996197,102,21,1140604,0,
996217,102,21,1140604,0,
996253,102,21,1140604,0,
996265,102,21,1140604,0,
996270,102,21,1140604,0,
996271,102,21,1140604,0,
996364,102,21,1140604,0,
996372,102,21,1140604,0,
996465,102,21,1140604,0,
996466,102,21,1140604,0,
996578,102,21,1140604,0,
996588,102,21,1140604,0,
996662,102,21,1140604,0,
996713,102,21,1140604,0,
996733,102,21,1140604,0,
996734,102,21,1140604,0,
996776,102,21,1140604,0,
996857,102,21,1140604,0,
996858,102,21,1140604,0,
996931,102,21,1140604,0,
996940,102,21,1140604,0,
996941,102,21,1140604,0,
996980,102,21,1140604,0,
997095,102,21,1140604,0,
997096,102,21,1140604,0,
997145,102,21,1140604,0,
997146,102,21,1140604,0,
997147,102,21,1140604,0,
997201,102,21,1140604,0,
997272,102,21,1140604,0,
997396,102,21,1140604,0,
997403,102,21,1140604,0,
997451,102,21,1140604,0,
997458,102,21,1140604,0,
997490,102,21,1140604,0,
997508,102,21,1140604,0,
997510,102,21,1140604,0,
997511,102,21,1140604,0,
997512,102,21,1140604,0,
997513,102,21,1140604,0,
997581,102,21,1140604,0,
997583,102,21,1140604,0,
997585,102,21,1140604,0,
997586,102,21,1140604,0,
997594,102,21,1140604,0,
997603,102,21,1140604,0,
997698,102,21,1140604,0,
997702,102,21,1140604,0,
997719,102,21,1140604,0,
997848,102,21,1140604,0,
997867,102,21,1140604,0,
997868,102,21,1140604,0,
997869,102,21,1140604,0,
997896,102,21,1140604,0,
997897,102,21,1140604,0,
997899,102,21,1140604,0,
997911,102,21,1140604,0,
997930,102,21,1140604,0,
997931,102,21,1140604,0,
997971,102,21,1140604,0,
997972,102,21,1140604,0,
998001,102,21,1140604,0,
998041,102,21,1140604,0,
998049,102,21,1140604,0,
998050,102,21,1140604,0,
998089,102,21,1140604,0,
998094,102,21,1140604,0,
998170,102,21,1140604,0,
998171,102,21,1140604,0,
998180,102,21,1140604,0,
998239,102,21,1140604,0,
998240,102,21,1140604,0,
998303,102,21,1140604,0,
998304,102,21,1140604,0,
998305,102,21,1140604,0,
998363,102,21,1140604,0,
998370,102,21,1140604,0,
998371,102,21,1140604,0,
998459,102,21,1140604,0,
998460,102,21,1140604,0,
998499,102,21,1140604,0,
998500,102,21,1140604,0,
998501,102,21,1140604,0,
998539,102,21,1140604,0,
998643,102,21,1140604,0,
998644,102,21,1140604,0,
998764,102,21,1140604,0,
998765,102,21,1140604,0,
998766,102,21,1140604,0,
998822,102,21,1140604,0,
998823,102,21,1140604,0,
998825,102,21,1140604,0,
998826,102,21,1140604,0,
998827,102,21,1140604,0,
998828,102,21,1140604,0,
998883,102,21,1140604,0,
998908,102,21,1140604,0,
998909,102,21,1140604,0,
998921,102,21,1140604,0,
998922,102,21,1140604,0,
998923,102,21,1140604,0,
998925,102,21,1140604,0,
998926,102,21,1140604,0,
998927,102,21,1140604,0,
999007,102,21,1140604,0,
999030,102,21,1140604,0,
999094,102,21,1140604,0,
999115,102,21,1140604,0,
999119,102,21,1140604,0,
999120,102,21,1140604,0,
999124,102,21,1140604,0,
999125,102,21,1140604,0,
999126,102,21,1140604,0,
999133,102,21,1140604,0,
999134,102,21,1140604,0,
999135,102,21,1140604,0,
999136,102,21,1140604,0,
999137,102,21,1140604,0,
999138,102,21,1140604,0,
999221,102,21,1140604,0,
999222,102,21,1140604,0,
999365,102,21,1140604,0,
999385,102,21,1140604,0,
999386,102,21,1140604,0,
999387,102,21,1140604,0,
999391,102,21,1140604,0,
999396,102,21,1140604,0,
999397,102,21,1140604,0,
999414,102,21,1140604,0,
999417,102,21,1140604,0,
999418,102,21,1140604,0,
999460,102,21,1140604,0,
999462,102,21,1140604,0,
999489,102,21,1140604,0,
999490,102,21,1140604,0,
999519,102,21,1140604,0,
999586,102,21,1140604,0,
999628,102,21,1140604,0,
999629,102,21,1140604,0,
999655,102,21,1140604,0,
999656,102,21,1140604,0,
999743,102,21,1140604,0,
999745,102,21,1140604,0,
999746,102,21,1140604,0,
999747,102,21,1140604,0,
999748,102,21,1140604,0,
999750,102,21,1140604,0,
999751,102,21,1140604,0,
999752,102,21,1140604,0,
999828,102,21,1140604,0,
999829,102,21,1140604,0,
999830,102,21,1140604,0,
999913,102,21,1140604,0,
999914,102,21,1140604,0,
999915,102,21,1140604,0,
999916,102,21,1140604,0,
999917,102,21,1140604,0,
999918,102,21,1140604,0,
999919,102,21,1140604,0,
999941,102,21,1140604,0,
999944,102,21,1140604,0,
999964,102,21,1140604,0,
999982,102,21,1140604,0,
999983,102,21,1140604,0,
1000019,102,21,1140604,0,
1000020,102,21,1140604,0,
1000096,102,21,1140604,0,
1000097,102,21,1140604,0,
1000130,102,21,1140604,0,
1000153,102,21,1140604,0,
1000159,102,21,1140604,0,
1000160,102,21,1140604,0,
1000183,102,21,1140604,0,
1000191,102,21,1140604,0,
1000192,102,21,1140604,0,
1000193,102,21,1140604,0,
1000194,102,21,1140604,0,
1000195,102,21,1140604,0,
1000225,102,21,1140604,0,
1000226,102,21,1140604,0,
1000259,102,21,1140604,0,
1000260,102,21,1140604,0,
1000261,102,21,1140604,0,
1000262,102,21,1140604,0,
1000263,102,21,1140604,0,
1000266,102,21,1140604,0,
