,AGENCE,CODE RESPONSABLE,,,,,,,,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,,N AGENCE,N CODE RESP,,N° Prospect,Agence,Libellé Agence,
716486,102,21,1140604,0,,,,,716486,89730,AUXERRE,
716749,102,21,1140604,0,,,,,716749,49730,ANGERS,
716755,102,21,1140604,0,,,,,716755,06730,NICE,
716833,102,21,1140604,0,,,,,716833,01730,BOURG EN BRESSE,
716853,102,21,1140604,0,,,,,716853,89730,AUXERRE,
717209,102,21,1140604,0,,,,,717209,01730,BOURG EN BRESSE,
717312,102,21,1140604,0,,,,,717312,86730,POITIERS,
717365,102,21,1140604,0,,,,,717365,33740,D.R./BORDEAUX,
717972,102,21,1140604,0,,,,,717972,80730,AMIENS,
717996,102,21,1140604,0,,,,,717996,06730,NICE,
718011,102,21,1140604,0,,,,,718011,63750,CLERMONT-FERRAND,
718077,102,21,1140604,0,,,,,718077,13730,MARSEILLE,
718156,102,21,1140604,0,,,,,718156,33740,D.R./BORDEAUX,
718208,102,21,1140604,0,,,,,718208,87740,D.R./LIMOGES,
718326,102,21,1140604,0,,,,,718326,13730,MARSEILLE,
718537,102,21,1140604,0,,,,,718537,13730,MARSEILLE,
718902,102,21,1140604,0,,,,,718902,21730,DIJON,
718986,102,21,1140604,0,,,,,718986,33740,D.R./BORDEAUX,
719001,102,21,1140604,0,,,,,719001,44730,NANTES,
719012,102,21,1140604,0,,,,,719012,31850,D.R./TOULOUSE,
719035,102,21,1140604,0,,,,,719035,80730,AMIENS,
719203,102,21,1140604,0,,,,,719203,44730,NANTES,
719545,102,21,1140604,0,,,,,719545,89730,AUXERRE,
719559,102,21,1140604,0,,,,,719559,64730,PAU,
719949,102,21,1140604,0,,,,,719949,13730,MARSEILLE,
719978,102,21,1140604,0,,,,,719978,74790,ANNECY,
720018,102,21,1140604,0,,,,,720018,92730,PARIS,
720136,102,21,1140604,0,,,,,720136,44730,NANTES,
720367,102,21,1140604,0,,,,,720367,49730,ANGERS,
720793,102,21,1140604,0,,,,,720793,49730,ANGERS,
720899,102,21,1140604,0,,,,,720899,13730,MARSEILLE,
720952,102,21,1140604,0,,,,,720952,49730,ANGERS,
721002,102,21,1140604,0,,,,,721002,41740,D.R./BLOIS,
721073,102,21,1140604,0,,,,,721073,80730,AMIENS,
721102,102,21,1140604,0,,,,,721102,01730,BOURG EN BRESSE,
721258,102,21,1140604,0,,,,,721258,89730,AUXERRE,
721264,102,21,1140604,0,,,,,721264,64730,PAU,
721367,102,21,1140604,0,,,,,721367,31850,D.R./TOULOUSE,
721413,102,21,1140604,0,,,,,721413,86730,POITIERS,
721452,102,21,1140604,0,,,,,721452,06730,NICE,
721955,102,21,1140604,0,,,,,721955,92730,PARIS,
721969,102,21,1140604,0,,,,,721969,54730,NANCY,
722041,102,21,1140604,0,,,,,722041,44730,NANTES,
722226,102,21,1140604,0,,,,,722226,38750,D.R./VIENNE,
722402,102,21,1140604,0,,,,,722402,86730,POITIERS,
722551,102,21,1140604,0,,,,,722551,64730,PAU,
722602,102,21,1140604,0,,,,,722602,49730,ANGERS,
722714,102,21,1140604,0,,,,,722714,41720,BLOIS INTERIM,
722828,102,21,1140604,0,,,,,722828,86730,POITIERS,
722831,102,21,1140604,0,,,,,722831,86730,POITIERS,
722949,102,21,1140604,0,,,,,722949,01730,BOURG EN BRESSE,
723054,102,21,1140604,0,,,,,723054,35760,D.R./RENNES,
723268,102,21,1140604,0,,,,,723268,44730,NANTES,
723444,102,21,1140604,0,,,,,723444,35760,D.R./RENNES,
723711,102,21,1140604,0,,,,,723711,64730,PAU,
723828,102,21,1140604,0,,,,,723828,54730,NANCY,
724013,102,21,1140604,0,,,,,724013,69730,LYON,
724045,102,21,1140604,0,,,,,724045,59730,LILLE,
724327,102,21,1140604,0,,,,,724327,34730,MONTPELLIER,
724360,102,21,1140604,0,,,,,724360,01730,BOURG EN BRESSE,
724444,102,21,1140604,0,,,,,724444,21730,DIJON,
724686,102,21,1140604,0,,,,,724686,35760,D.R./RENNES,
725144,102,21,1140604,0,,,,,725144,54730,NANCY,
725256,102,21,1140604,0,,,,,725256,76750,D.R./ROUEN,
725304,102,21,1140604,0,,,,,725304,86730,POITIERS,
725445,102,21,1140604,0,,,,,725445,21730,DIJON,
725611,102,21,1140604,0,,,,,725611,33740,D.R./BORDEAUX,
725643,102,21,1140604,0,,,,,725643,33740,D.R./BORDEAUX,
725686,102,21,1140604,0,,,,,725686,13730,MARSEILLE,
725803,102,21,1140604,0,,,,,725803,38750,D.R./VIENNE,
725873,102,21,1140604,0,,,,,725873,89730,AUXERRE,
725974,102,21,1140604,0,,,,,725974,86730,POITIERS,
726081,102,21,1140604,0,,,,,726081,06730,NICE,
726162,102,21,1140604,0,,,,,726162,01730,BOURG EN BRESSE,
726488,102,21,1140604,0,,,,,726488,69790,SIEGE,
726599,102,21,1140604,0,,,,,726599,35760,D.R./RENNES,
726915,102,21,1140604,0,,,,,726915,49730,ANGERS,
727075,102,21,1140604,0,,,,,727075,41720,BLOIS INTERIM,
727571,102,21,1140604,0,,,,,727571,06730,NICE,
728058,102,21,1140604,0,,,,,728058,35730,RENNES,
728225,102,21,1140604,0,,,,,728225,89730,AUXERRE,
728472,102,21,1140604,0,,,,,728472,87730,LIMOGES,
728616,102,21,1140604,0,,,,,728616,64730,PAU,
728621,102,21,1140604,0,,,,,728621,13730,MARSEILLE,
728803,102,21,1140604,0,,,,,728803,44730,NANTES,
728989,102,21,1140604,0,,,,,728989,49730,ANGERS,
729530,102,21,1140604,0,,,,,729530,49740,DGR OUEST,
729661,102,21,1140604,0,,,,,729661,69730,LYON,
729769,102,21,1140604,0,,,,,729769,89730,AUXERRE,
729773,102,21,1140604,0,,,,,729773,89730,AUXERRE,
729779,102,21,1140604,0,,,,,729779,06730,NICE,
729880,102,21,1140604,0,,,,,729880,37730,TOURS,
730054,102,21,1140604,0,,,,,730054,49730,ANGERS,
730081,102,21,1140604,0,,,,,730081,80730,AMIENS,
730118,102,21,1140604,0,,,,,730118,89730,AUXERRE,
730162,102,21,1140604,0,,,,,730162,44730,NANTES,
730304,102,21,1140604,0,,,,,730304,49730,ANGERS,
730594,102,21,1140604,0,,,,,730594,21730,DIJON,
730743,102,21,1140604,0,,,,,730743,92730,PARIS,
730859,102,21,1140604,0,,,,,730859,44730,NANTES,
731062,102,21,1140604,0,,,,,731062,63750,CLERMONT-FERRAND,
731134,102,21,1140604,0,,,,,731134,34730,MONTPELLIER,
731260,102,21,1140604,0,,,,,731260,69790,SIEGE,
731347,102,21,1140604,0,,,,,731347,89730,AUXERRE,
731395,102,21,1140604,0,,,,,731395,63750,CLERMONT-FERRAND,
731496,102,21,1140604,0,,,,,731496,01730,BOURG EN BRESSE,
731702,102,21,1140604,0,,,,,731702,54730,NANCY,
731846,102,21,1140604,0,,,,,731846,21730,DIJON,
732032,102,21,1140604,0,,,,,732032,41720,BLOIS INTERIM,
732051,102,21,1140604,0,,,,,732051,44730,NANTES,
732143,102,21,1140604,0,,,,,732143,31850,D.R./TOULOUSE,
732154,102,21,1140604,0,,,,,732154,21730,DIJON,
732186,102,21,1140604,0,,,,,732186,21730,DIJON,
732203,102,21,1140604,0,,,,,732203,49730,ANGERS,
732599,102,21,1140604,0,,,,,732599,38750,D.R./VIENNE,
732627,102,21,1140604,0,,,,,732627,64730,PAU,
733084,102,21,1140604,0,,,,,733084,34730,MONTPELLIER,
733175,102,21,1140604,0,,,,,733175,69730,LYON,
733694,102,21,1140604,0,,,,,733694,86730,POITIERS,
733701,102,21,1140604,0,,,,,733701,33740,D.R./BORDEAUX,
734010,102,21,1140604,0,,,,,734010,35760,D.R./RENNES,
734079,102,21,1140604,0,,,,,734079,13730,MARSEILLE,
734082,102,21,1140604,0,,,,,734082,13730,MARSEILLE,
734361,102,21,1140604,0,,,,,734361,54730,NANCY,
734425,102,21,1140604,0,,,,,734425,89730,AUXERRE,
734508,102,21,1140604,0,,,,,734508,63750,CLERMONT-FERRAND,
734624,102,21,1140604,0,,,,,734624,92730,PARIS,
734746,102,21,1140604,0,,,,,734746,01730,BOURG EN BRESSE,
734789,102,21,1140604,0,,,,,734789,35760,D.R./RENNES,
734899,102,21,1140604,0,,,,,734899,64730,PAU,
734995,102,21,1140604,0,,,,,734995,34730,MONTPELLIER,
735014,102,21,1140604,0,,,,,735014,41740,D.R./BLOIS,
735400,102,21,1140604,0,,,,,735400,34730,MONTPELLIER,
735545,102,21,1140604,0,,,,,735545,06730,NICE,
735640,102,21,1140604,0,,,,,735640,41720,BLOIS INTERIM,
735881,102,21,1140604,0,,,,,735881,64730,PAU,
736229,102,21,1140604,0,,,,,736229,64730,PAU,
736410,102,21,1140604,0,,,,,736410,76750,D.R./ROUEN,
736619,102,21,1140604,0,,,,,736619,31730,TOULOUSE,
736831,102,21,1140604,0,,,,,736831,49730,ANGERS,
736895,102,21,1140604,0,,,,,736895,13730,MARSEILLE,
736992,102,21,1140604,0,,,,,736992,,,
737304,102,21,1140604,0,,,,,737304,49730,ANGERS,
737490,102,21,1140604,0,,,,,737490,74790,ANNECY,
737520,102,21,1140604,0,,,,,737520,,,
737608,102,21,1140604,0,,,,,737608,74790,ANNECY,
737686,102,21,1140604,0,,,,,737686,74790,ANNECY,
737789,102,21,1140604,0,,,,,737789,74790,ANNECY,
737849,102,21,1140604,0,,,,,737849,74790,ANNECY,
738044,102,21,1140604,0,,,,,738044,74790,ANNECY,
738125,102,21,1140604,0,,,,,738125,74790,ANNECY,
738207,102,21,1140604,0,,,,,738207,74790,ANNECY,
738224,102,21,1140604,0,,,,,738224,74790,ANNECY,
738260,102,21,1140604,0,,,,,738260,74790,ANNECY,
738317,102,21,1140604,0,,,,,738317,74790,ANNECY,
738625,102,21,1140604,0,,,,,738625,74790,ANNECY,
738775,102,21,1140604,0,,,,,738775,74790,ANNECY,
743569,102,21,1140604,0,,,,,743569,41740,D.R./BLOIS,
743597,102,21,1140604,0,,,,,743597,01730,BOURG EN BRESSE,
743607,102,21,1140604,0,,,,,743607,92730,PARIS,
744008,102,21,1140604,0,,,,,744008,33740,D.R./BORDEAUX,
744084,102,21,1140604,0,,,,,744084,92730,PARIS,
744233,102,21,1140604,0,,,,,744233,59730,LILLE,
744260,102,21,1140604,0,,,,,744260,06730,NICE,
744272,102,21,1140604,0,,,,,744272,59730,LILLE,
744606,102,21,1140604,0,,,,,744606,86730,POITIERS,
744618,102,21,1140604,0,,,,,744618,87740,D.R./LIMOGES,
744760,102,21,1140604,0,,,,,744760,01730,BOURG EN BRESSE,
744775,102,21,1140604,0,,,,,744775,59730,LILLE,
745290,102,21,1140604,0,,,,,745290,13730,MARSEILLE,
745297,102,21,1140604,0,,,,,745297,44730,NANTES,
745450,102,21,1140604,0,,,,,745450,34730,MONTPELLIER,
745498,102,21,1140604,0,,,,,745498,13730,MARSEILLE,
745501,102,21,1140604,0,,,,,745501,01730,BOURG EN BRESSE,
745786,102,21,1140604,0,,,,,745786,89730,AUXERRE,
745861,102,21,1140604,0,,,,,745861,59730,LILLE,
746016,102,21,1140604,0,,,,,746016,54730,NANCY,
746331,102,21,1140604,0,,,,,746331,49730,ANGERS,
746508,102,21,1140604,0,,,,,746508,64730,PAU,
746606,102,21,1140604,0,,,,,746606,06730,NICE,
746635,102,21,1140604,0,,,,,746635,76750,D.R./ROUEN,
746724,102,21,1140604,0,,,,,746724,21730,DIJON,
746854,102,21,1140604,0,,,,,746854,87740,D.R./LIMOGES,
746886,102,21,1140604,0,,,,,746886,49740,DGR OUEST,
746928,102,21,1140604,0,,,,,746928,54730,NANCY,
747099,102,21,1140604,0,,,,,747099,34730,MONTPELLIER,
747210,102,21,1140604,0,,,,,747210,35760,D.R./RENNES,
747225,102,21,1140604,0,,,,,747225,76750,D.R./ROUEN,
747285,102,21,1140604,0,,,,,747285,41720,BLOIS INTERIM,
747542,102,21,1140604,0,,,,,747542,01730,BOURG EN BRESSE,
747551,102,21,1140604,0,,,,,747551,74790,ANNECY,
747759,102,21,1140604,0,,,,,747759,13730,MARSEILLE,
747949,102,21,1140604,0,,,,,747949,35730,RENNES,
748047,102,21,1140604,0,,,,,748047,38750,D.R./VIENNE,
748516,102,21,1140604,0,,,,,748516,69730,LYON,
748585,102,21,1140604,0,,,,,748585,86730,POITIERS,
748613,102,21,1140604,0,,,,,748613,44730,NANTES,
748614,102,21,1140604,0,,,,,748614,44730,NANTES,
748661,102,21,1140604,0,,,,,748661,92730,PARIS,
748669,102,21,1140604,0,,,,,748669,49730,ANGERS,
748908,102,21,1140604,0,,,,,748908,86730,POITIERS,
749042,102,21,1140604,0,,,,,749042,35760,D.R./RENNES,
749149,102,21,1140604,0,,,,,749149,35760,D.R./RENNES,
749203,102,21,1140604,0,,,,,749203,89730,AUXERRE,
749282,102,21,1140604,0,,,,,749282,44730,NANTES,
749434,102,21,1140604,0,,,,,749434,92730,PARIS,
749520,102,21,1140604,0,,,,,749520,49730,ANGERS,
749605,102,21,1140604,0,,,,,749605,59730,LILLE,
749773,102,21,1140604,0,,,,,749773,33740,D.R./BORDEAUX,
749789,102,21,1140604,0,,,,,749789,,,
749871,102,21,1140604,0,,,,,749871,92730,PARIS,
750089,102,21,1140604,0,,,,,750089,80730,AMIENS,
750175,102,21,1140604,0,,,,,750175,59730,LILLE,
750424,102,21,1140604,0,,,,,750424,64730,PAU,
750443,102,21,1140604,0,,,,,750443,44730,NANTES,
750470,102,21,1140604,0,,,,,750470,21730,DIJON,
750483,102,21,1140604,0,,,,,750483,49730,ANGERS,
750534,102,21,1140604,0,,,,,750534,87730,LIMOGES,
750637,102,21,1140604,0,,,,,750637,34730,MONTPELLIER,
750731,102,21,1140604,0,,,,,750731,59730,LILLE,
750830,102,21,1140604,0,,,,,750830,59730,LILLE,
750831,102,21,1140604,0,,,,,750831,59730,LILLE,
750836,102,21,1140604,0,,,,,750836,44730,NANTES,
750847,102,21,1140604,0,,,,,750847,34730,MONTPELLIER,
750903,102,21,1140604,0,,,,,750903,21730,DIJON,
750909,102,21,1140604,0,,,,,750909,54730,NANCY,
750928,102,21,1140604,0,,,,,750928,33740,D.R./BORDEAUX,
751020,102,21,1140604,0,,,,,751020,86730,POITIERS,
751093,102,21,1140604,0,,,,,751093,80730,AMIENS,
751279,102,21,1140604,0,,,,,751279,54730,NANCY,
751299,102,21,1140604,0,,,,,751299,76750,D.R./ROUEN,
751382,102,21,1140604,0,,,,,751382,33740,D.R./BORDEAUX,
751564,102,21,1140604,0,,,,,751564,13730,MARSEILLE,
751708,102,21,1140604,0,,,,,751708,92730,PARIS,
752516,102,21,1140604,0,,,,,752516,13730,MARSEILLE,
752551,102,21,1140604,0,,,,,752551,76750,D.R./ROUEN,
752568,102,21,1140604,0,,,,,752568,31850,D.R./TOULOUSE,
752683,102,21,1140604,0,,,,,752683,49730,ANGERS,
752705,102,21,1140604,0,,,,,752705,76750,D.R./ROUEN,
752754,102,21,1140604,0,,,,,752754,54730,NANCY,
752788,102,21,1140604,0,,,,,752788,87730,LIMOGES,
752957,102,21,1140604,0,,,,,752957,64730,PAU,
753056,102,21,1140604,0,,,,,753056,54730,NANCY,
753072,102,21,1140604,0,,,,,753072,59730,LILLE,
753254,102,21,1140604,0,,,,,753254,87730,LIMOGES,
753760,102,21,1140604,0,,,,,753760,54730,NANCY,
753837,102,21,1140604,0,,,,,753837,59730,LILLE,
753844,102,21,1140604,0,,,,,753844,64730,PAU,
753899,102,21,1140604,0,,,,,753899,59730,LILLE,
754127,102,21,1140604,0,,,,,754127,69730,LYON,
754173,102,21,1140604,0,,,,,754173,64730,PAU,
754189,102,21,1140604,0,,,,,754189,31850,D.R./TOULOUSE,
754218,102,21,1140604,0,,,,,754218,31850,D.R./TOULOUSE,
754238,102,21,1140604,0,,,,,754238,64730,PAU,
754853,102,21,1140604,0,,,,,754853,35760,D.R./RENNES,
754865,102,21,1140604,0,,,,,754865,76750,D.R./ROUEN,
754939,102,21,1140604,0,,,,,754939,49730,ANGERS,
755102,102,21,1140604,0,,,,,755102,34730,MONTPELLIER,
755285,102,21,1140604,0,,,,,755285,80730,AMIENS,
755516,102,21,1140604,0,,,,,755516,92730,PARIS,
755674,102,21,1140604,0,,,,,755674,76750,D.R./ROUEN,
755744,102,21,1140604,0,,,,,755744,35760,D.R./RENNES,
756838,102,21,1140604,0,,,,,756838,38750,D.R./VIENNE,
756943,102,21,1140604,0,,,,,756943,38750,D.R./VIENNE,
757056,102,21,1140604,0,,,,,757056,38750,D.R./VIENNE,
757119,102,21,1140604,0,,,,,757119,38740,VIENNE,
757221,102,21,1140604,0,,,,,757221,38740,VIENNE,
757446,102,21,1140604,0,,,,,757446,38750,D.R./VIENNE,
757533,102,21,1140604,0,,,,,757533,92730,PARIS,
757558,102,21,1140604,0,,,,,757558,01730,BOURG EN BRESSE,
757655,102,21,1140604,0,,,,,757655,13730,MARSEILLE,
757820,102,21,1140604,0,,,,,757820,74790,ANNECY,
757928,102,21,1140604,0,,,,,757928,59730,LILLE,
757957,102,21,1140604,0,,,,,757957,87730,LIMOGES,
758587,102,21,1140604,0,,,,,758587,44730,NANTES,
758818,102,21,1140604,0,,,,,758818,33740,D.R./BORDEAUX,
758846,102,21,1140604,0,,,,,758846,01730,BOURG EN BRESSE,
759345,102,21,1140604,0,,,,,759345,89730,AUXERRE,
759364,102,21,1140604,0,,,,,759364,92730,PARIS,
759384,102,21,1140604,0,,,,,759384,64730,PAU,
759444,102,21,1140604,0,,,,,759444,21730,DIJON,
759460,102,21,1140604,0,,,,,759460,89730,AUXERRE,
759580,102,21,1140604,0,,,,,759580,89730,AUXERRE,
759582,102,21,1140604,0,,,,,759582,89730,AUXERRE,
759586,102,21,1140604,0,,,,,759586,89730,AUXERRE,
759745,102,21,1140604,0,,,,,759745,06730,NICE,
759863,102,21,1140604,0,,,,,759863,31850,D.R./TOULOUSE,
759878,102,21,1140604,0,,,,,759878,35760,D.R./RENNES,
760596,102,21,1140604,0,,,,,760596,06730,NICE,
760621,102,21,1140604,0,,,,,760621,13730,MARSEILLE,
760796,102,21,1140604,0,,,,,760796,41720,BLOIS INTERIM,
760797,102,21,1140604,0,,,,,760797,41740,D.R./BLOIS,
760852,102,21,1140604,0,,,,,760852,49730,ANGERS,
761163,102,21,1140604,0,,,,,761163,35760,D.R./RENNES,
761500,102,21,1140604,0,,,,,761500,01730,BOURG EN BRESSE,
761559,102,21,1140604,0,,,,,761559,86730,POITIERS,
761786,102,21,1140604,0,,,,,761786,38740,VIENNE,
761867,102,21,1140604,0,,,,,761867,06730,NICE,
761947,102,21,1140604,0,,,,,761947,54730,NANCY,
762236,102,21,1140604,0,,,,,762236,54730,NANCY,
762249,102,21,1140604,0,,,,,762249,01730,BOURG EN BRESSE,
762340,102,21,1140604,0,,,,,762340,01730,BOURG EN BRESSE,
762346,102,21,1140604,0,,,,,762346,01730,BOURG EN BRESSE,
762704,102,21,1140604,0,,,,,762704,31850,D.R./TOULOUSE,
762991,102,21,1140604,0,,,,,762991,44730,NANTES,
762996,102,21,1140604,0,,,,,762996,59730,LILLE,
763227,102,21,1140604,0,,,,,763227,69730,LYON,
763297,102,21,1140604,0,,,,,763297,54730,NANCY,
763593,102,21,1140604,0,,,,,763593,69730,LYON,
763617,102,21,1140604,0,,,,,763617,38750,D.R./VIENNE,
763856,102,21,1140604,0,,,,,763856,59730,LILLE,
764071,102,21,1140604,0,,,,,764071,80730,AMIENS,
764208,102,21,1140604,0,,,,,764208,49740,DGR OUEST,
764383,102,21,1140604,0,,,,,764383,41720,BLOIS INTERIM,
764398,102,21,1140604,0,,,,,764398,06730,NICE,
764437,102,21,1140604,0,,,,,764437,92730,PARIS,
764443,102,21,1140604,0,,,,,764443,21730,DIJON,
764488,102,21,1140604,0,,,,,764488,44730,NANTES,
764556,102,21,1140604,0,,,,,764556,35760,D.R./RENNES,
764621,102,21,1140604,0,,,,,764621,34730,MONTPELLIER,
764793,102,21,1140604,0,,,,,764793,76750,D.R./ROUEN,
764822,102,21,1140604,0,,,,,764822,01730,BOURG EN BRESSE,
765417,102,21,1140604,0,,,,,765417,49740,DGR OUEST,
765418,102,21,1140604,0,,,,,765418,44730,NANTES,
765497,102,21,1140604,0,,,,,765497,44730,NANTES,
765563,102,21,1140604,0,,,,,765563,63750,CLERMONT-FERRAND,
766139,102,21,1140604,0,,,,,766139,06730,NICE,
766417,102,21,1140604,0,,,,,766417,06730,NICE,
766658,102,21,1140604,0,,,,,766658,44730,NANTES,
766940,102,21,1140604,0,,,,,766940,44730,NANTES,
767445,102,21,1140604,0,,,,,767445,44730,NANTES,
767823,102,21,1140604,0,,,,,767823,87730,LIMOGES,
768070,102,21,1140604,0,,,,,768070,49730,ANGERS,
768410,102,21,1140604,0,,,,,768410,44730,NANTES,
768531,102,21,1140604,0,,,,,768531,80730,AMIENS,
768604,102,21,1140604,0,,,,,768604,38750,D.R./VIENNE,
768623,102,21,1140604,0,,,,,768623,13730,MARSEILLE,
768635,102,21,1140604,0,,,,,768635,44730,NANTES,
768754,102,21,1140604,0,,,,,768754,41720,BLOIS INTERIM,
768786,102,21,1140604,0,,,,,768786,59730,LILLE,
769043,102,21,1140604,0,,,,,769043,21730,DIJON,
769059,102,21,1140604,0,,,,,769059,13730,MARSEILLE,
769193,102,21,1140604,0,,,,,769193,64730,PAU,
769220,102,21,1140604,0,,,,,769220,06730,NICE,
769349,102,21,1140604,0,,,,,769349,59730,LILLE,
769598,102,21,1140604,0,,,,,769598,34730,MONTPELLIER,
769909,102,21,1140604,0,,,,,769909,35760,D.R./RENNES,
770110,102,21,1140604,0,,,,,770110,35760,D.R./RENNES,
770190,102,21,1140604,0,,,,,770190,01730,BOURG EN BRESSE,
770281,102,21,1140604,0,,,,,770281,59730,LILLE,
770286,102,21,1140604,0,,,,,770286,59730,LILLE,
770320,102,21,1140604,0,,,,,770320,59730,LILLE,
770401,102,21,1140604,0,,,,,770401,54730,NANCY,
770529,102,21,1140604,0,,,,,770529,21730,DIJON,
770790,102,21,1140604,0,,,,,770790,86730,POITIERS,
771313,102,21,1140604,0,,,,,771313,06730,NICE,
771315,102,21,1140604,0,,,,,771315,64730,PAU,
771327,102,21,1140604,0,,,,,771327,44730,NANTES,
771365,102,21,1140604,0,,,,,771365,49730,ANGERS,
771454,102,21,1140604,0,,,,,771454,13730,MARSEILLE,
771458,102,21,1140604,0,,,,,771458,44730,NANTES,
771523,102,21,1140604,0,,,,,771523,59730,LILLE,
771936,102,21,1140604,0,,,,,771936,80730,AMIENS,
772467,102,21,1140604,0,,,,,772467,54730,NANCY,
772500,102,21,1140604,0,,,,,772500,59730,LILLE,
772651,102,21,1140604,0,,,,,772651,34730,MONTPELLIER,
772889,102,21,1140604,0,,,,,772889,44730,NANTES,
773005,102,21,1140604,0,,,,,773005,59730,LILLE,
773068,102,21,1140604,0,,,,,773068,06730,NICE,
773312,102,21,1140604,0,,,,,773312,33740,D.R./BORDEAUX,
773323,102,21,1140604,0,,,,,773323,89730,AUXERRE,
773378,102,21,1140604,0,,,,,773378,59730,LILLE,
773579,102,21,1140604,0,,,,,773579,13730,MARSEILLE,
773846,102,21,1140604,0,,,,,773846,44730,NANTES,
773896,102,21,1140604,0,,,,,773896,54730,NANCY,
774168,102,21,1140604,0,,,,,774168,89730,AUXERRE,
774255,102,21,1140604,0,,,,,774255,49730,ANGERS,
774361,102,21,1140604,0,,,,,774361,01730,BOURG EN BRESSE,
774381,102,21,1140604,0,,,,,774381,87740,D.R./LIMOGES,
774400,102,21,1140604,0,,,,,774400,31850,D.R./TOULOUSE,
774708,102,21,1140604,0,,,,,774708,92730,PARIS,
774734,102,21,1140604,0,,,,,774734,49730,ANGERS,
775070,102,21,1140604,0,,,,,775070,49730,ANGERS,
775081,102,21,1140604,0,,,,,775081,13730,MARSEILLE,
775100,102,21,1140604,0,,,,,775100,13730,MARSEILLE,
775105,102,21,1140604,0,,,,,775105,21730,DIJON,
775127,102,21,1140604,0,,,,,775127,34730,MONTPELLIER,
775404,102,21,1140604,0,,,,,775404,74790,ANNECY,
775420,102,21,1140604,0,,,,,775420,49740,DGR OUEST,
775531,102,21,1140604,0,,,,,775531,89730,AUXERRE,
775607,102,21,1140604,0,,,,,775607,31850,D.R./TOULOUSE,
775623,102,21,1140604,0,,,,,775623,64730,PAU,
776597,102,21,1140604,0,,,,,776597,89730,AUXERRE,
777350,102,21,1140604,0,,,,,777350,89730,AUXERRE,
777523,102,21,1140604,0,,,,,777523,13730,MARSEILLE,
778346,102,21,1140604,0,,,,,778346,01730,BOURG EN BRESSE,
778719,102,21,1140604,0,,,,,778719,74790,ANNECY,
778739,102,21,1140604,0,,,,,778739,44730,NANTES,
778998,102,21,1140604,0,,,,,778998,44730,NANTES,
779145,102,21,1140604,0,,,,,779145,54730,NANCY,
779152,102,21,1140604,0,,,,,779152,54730,NANCY,
779652,102,21,1140604,0,,,,,779652,35760,D.R./RENNES,
780133,102,21,1140604,0,,,,,780133,37730,TOURS,
780206,102,21,1140604,0,,,,,780206,86730,POITIERS,
781304,102,21,1140604,0,,,,,781304,41740,D.R./BLOIS,
781331,102,21,1140604,0,,,,,781331,34730,MONTPELLIER,
781407,102,21,1140604,0,,,,,781407,80730,AMIENS,
781608,102,21,1140604,0,,,,,781608,01730,BOURG EN BRESSE,
781624,102,21,1140604,0,,,,,781624,35760,D.R./RENNES,
782114,102,21,1140604,0,,,,,782114,44730,NANTES,
782336,102,21,1140604,0,,,,,782336,59730,LILLE,
782382,102,21,1140604,0,,,,,782382,49740,DGR OUEST,
782493,102,21,1140604,0,,,,,782493,54730,NANCY,
782571,102,21,1140604,0,,,,,782571,49730,ANGERS,
782811,102,21,1140604,0,,,,,782811,54730,NANCY,
782821,102,21,1140604,0,,,,,782821,21730,DIJON,
782936,102,21,1140604,0,,,,,782936,74790,ANNECY,
783079,102,21,1140604,0,,,,,783079,41720,BLOIS INTERIM,
783288,102,21,1140604,0,,,,,783288,89730,AUXERRE,
783457,102,21,1140604,0,,,,,783457,01730,BOURG EN BRESSE,
783595,102,21,1140604,0,,,,,783595,86730,POITIERS,
783694,102,21,1140604,0,,,,,783694,54730,NANCY,
783706,102,21,1140604,0,,,,,783706,35760,D.R./RENNES,
783828,102,21,1140604,0,,,,,783828,54730,NANCY,
783910,102,21,1140604,0,,,,,783910,38750,D.R./VIENNE,
783964,102,21,1140604,0,,,,,783964,06730,NICE,
783996,102,21,1140604,0,,,,,783996,49730,ANGERS,
784206,102,21,1140604,0,,,,,784206,89730,AUXERRE,
784314,102,21,1140604,0,,,,,784314,13730,MARSEILLE,
784315,102,21,1140604,0,,,,,784315,44730,NANTES,
784655,102,21,1140604,0,,,,,784655,80730,AMIENS,
784790,102,21,1140604,0,,,,,784790,44730,NANTES,
785562,102,21,1140604,0,,,,,785562,35760,D.R./RENNES,
785828,102,21,1140604,0,,,,,785828,44730,NANTES,
785831,102,21,1140604,0,,,,,785831,31850,D.R./TOULOUSE,
785846,102,21,1140604,0,,,,,785846,59730,LILLE,
785917,102,21,1140604,0,,,,,785917,74790,ANNECY,
786124,102,21,1140604,0,,,,,786124,59730,LILLE,
786136,102,21,1140604,0,,,,,786136,44730,NANTES,
786198,102,21,1140604,0,,,,,786198,13730,MARSEILLE,
786219,102,21,1140604,0,,,,,786219,54730,NANCY,
786223,102,21,1140604,0,,,,,786223,89730,AUXERRE,
